,channel1,channel2
251,1664796899163.0,7757.0
252,1664796899163.0,7757.0
253,1664796899163.0,7757.0
254,1664796899163.0,7757.0
255,1664796899163.0,7757.0
256,1664796899163.0,7757.0
257,1664796899163.0,7757.0
258,1664796909163.0,7689.0
259,1664796909163.0,7689.0
260,1664796909163.0,7689.0
261,1664796909163.0,7689.0
262,1664796909163.0,7689.0
263,1664796909163.0,7689.0
264,1664796909163.0,7689.0
265,1664796909163.0,7689.0
266,1664796909163.0,7689.0
267,1664796909163.0,7689.0
268,1664796919163.0,7732.0
269,1664796919163.0,7732.0
270,1664796919163.0,7732.0
271,1664796919163.0,7732.0
272,1664796919163.0,7732.0
273,1664796919163.0,7732.0
274,1664796919163.0,7732.0
275,1664796919163.0,7732.0
276,1664796919163.0,7732.0
277,1664796919163.0,7732.0
278,1664796929163.0,7689.0
279,1664796929163.0,7689.0
280,1664796929163.0,7689.0
281,1664796929163.0,7689.0
282,1664796929163.0,7689.0
283,1664796929163.0,7689.0
284,1664796929163.0,7689.0
285,1664796929163.0,7689.0
286,1664796929163.0,7689.0
287,1664796929163.0,7689.0
288,1664796939163.0,7725.0
289,1664796939163.0,7725.0
290,1664796939163.0,7725.0
291,1664796939163.0,7725.0
292,1664796939163.0,7725.0
293,1664796939163.0,7725.0
294,1664796939163.0,7725.0
295,1664796939163.0,7725.0
296,1664796939163.0,7725.0
297,1664796939163.0,7725.0
298,1664796949163.0,7707.0
299,1664796949163.0,7707.0
300,1664796949163.0,7707.0
301,1664796949163.0,7707.0
302,1664796949163.0,7707.0
303,1664796949163.0,7707.0
304,1664796949163.0,7707.0
305,1664796949163.0,7707.0
306,1664796949163.0,7707.0
307,1664796949163.0,7707.0
308,1664796959163.0,7723.0
309,1664796959163.0,7723.0
310,1664796959163.0,7723.0
311,1664796959163.0,7723.0
312,1664796959163.0,7723.0
313,1664796959163.0,7723.0
314,1664796959163.0,7723.0
315,1664796959163.0,7723.0
316,1664796959163.0,7723.0
317,1664796959163.0,7723.0
318,1664796969163.0,7731.0
319,1664796969163.0,7731.0
320,1664796969163.0,7731.0
321,1664796969163.0,7731.0
322,1664796969163.0,7731.0
323,1664796969163.0,7731.0
324,1664796969163.0,7731.0
325,1664796969163.0,7731.0
326,1664796969163.0,7731.0
327,1664796969163.0,7731.0
328,1664796979163.0,7677.0
329,1664796979163.0,7677.0
330,1664796979163.0,7677.0
331,1664796979163.0,7677.0
332,1664796979163.0,7677.0
333,1664796979163.0,7677.0
334,1664796979163.0,7677.0
335,1664796979163.0,7677.0
336,1664796979163.0,7677.0
337,1664796989163.0,7713.0
338,1664796989163.0,7713.0
339,1664796989163.0,7713.0
340,1664796989163.0,7713.0
341,1664796989163.0,7713.0
342,1664796989163.0,7713.0
343,1664796989163.0,7713.0
344,1664796989163.0,7713.0
345,1664796989163.0,7713.0
346,1664796989163.0,7713.0
347,1664796999163.0,7725.0
348,1664796999163.0,7725.0
349,1664796999163.0,7725.0
350,1664796999163.0,7725.0
351,1664796999163.0,7725.0
352,1664796999163.0,7725.0
353,1664796999163.0,7725.0
354,1664796999163.0,7725.0
355,1664796999163.0,7725.0
356,1664796999163.0,7725.0
357,1664797009163.0,7704.0
358,1664797009163.0,7704.0
359,1664797009163.0,7704.0
360,1664797009163.0,7704.0
361,1664797009163.0,7704.0
362,1664797009163.0,7704.0
363,1664797009163.0,7704.0
364,1664797009163.0,7704.0
365,1664797009163.0,7704.0
366,1664797009163.0,7704.0
367,1664797019163.0,7727.0
368,1664797019163.0,7727.0
369,1664797019163.0,7727.0
370,1664797019163.0,7727.0
371,1664797019163.0,7727.0
372,1664797019163.0,7727.0
373,1664797019163.0,7727.0
374,1664797019163.0,7727.0
375,1664797019163.0,7727.0
376,1664797019163.0,7727.0
377,1664797029163.0,7740.0
378,1664797029163.0,7740.0
379,1664797029163.0,7740.0
380,1664797029163.0,7740.0
381,1664797029163.0,7740.0
382,1664797029163.0,7740.0
383,1664797029163.0,7740.0
384,1664797029163.0,7740.0
385,1664797029163.0,7740.0
386,1664797029163.0,7740.0
387,1664797039163.0,7733.0
388,1664797039163.0,7733.0
389,1664797039163.0,7733.0
390,1664797039163.0,7733.0
391,1664797039163.0,7733.0
392,1664797039163.0,7733.0
393,1664797039163.0,7733.0
394,1664797039163.0,7733.0
395,1664797039163.0,7733.0
396,1664797039163.0,7733.0
397,1664797049163.0,7613.0
398,1664797049163.0,7613.0
399,1664797049163.0,7613.0
400,1664797049163.0,7613.0
401,1664797049163.0,7613.0
402,1664797049163.0,7613.0
403,1664797049163.0,7613.0
404,1664797049163.0,7613.0
405,1664797049163.0,7613.0
406,1664797059163.0,7725.0
407,1664797059163.0,7725.0
408,1664797059163.0,7725.0
409,1664797059163.0,7725.0
410,1664797059163.0,7725.0
411,1664797059163.0,7725.0
412,1664797059163.0,7725.0
413,1664797059163.0,7725.0
414,1664797059163.0,7725.0
415,1664797059163.0,7725.0
416,1664797069163.0,7727.0
417,1664797069163.0,7727.0
418,1664797069163.0,7727.0
419,1664797069163.0,7727.0
420,1664797069163.0,7727.0
421,1664797069163.0,7727.0
422,1664797069163.0,7727.0
423,1664797069163.0,7727.0
424,1664797069163.0,7727.0
425,1664797069163.0,7727.0
426,1664797079163.0,7683.0
427,1664797079163.0,7683.0
428,1664797079163.0,7683.0
429,1664797079163.0,7683.0
430,1664797079163.0,7683.0
431,1664797079163.0,7683.0
432,1664797079163.0,7683.0
433,1664797079163.0,7683.0
434,1664797079163.0,7683.0
435,1664797079163.0,7683.0
436,1664797089163.0,7722.0
437,1664797089163.0,7722.0
438,1664797089163.0,7722.0
439,1664797089163.0,7722.0
440,1664797089163.0,7722.0
441,1664797089163.0,7722.0
442,1664797089163.0,7722.0
443,1664797089163.0,7722.0
444,1664797089163.0,7722.0
445,1664797089163.0,7722.0
446,1664797099163.0,7731.0
447,1664797099163.0,7731.0
448,1664797099163.0,7731.0
449,1664797099163.0,7731.0
450,1664797099163.0,7731.0
451,1664797099163.0,7731.0
452,1664797099163.0,7731.0
453,1664797099163.0,7731.0
454,1664797099163.0,7731.0
455,1664797099163.0,7731.0
456,1664797109163.0,7780.0
457,1664797109163.0,7780.0
458,1664797109163.0,7780.0
459,1664797109163.0,7780.0
460,1664797109163.0,7780.0
461,1664797109163.0,7780.0
462,1664797109163.0,7780.0
463,1664797109163.0,7780.0
464,1664797109163.0,7780.0
465,1664797109163.0,7780.0
466,1664797119163.0,7717.0
467,1664797119163.0,7717.0
468,1664797119163.0,7717.0
469,1664797119163.0,7717.0
470,1664797119163.0,7717.0
471,1664797119163.0,7717.0
472,1664797119163.0,7717.0
473,1664797119163.0,7717.0
474,1664797119163.0,7717.0
475,1664797119163.0,7717.0
476,1664797129163.0,7699.0
477,1664797129163.0,7699.0
478,1664797129163.0,7699.0
479,1664797129163.0,7699.0
480,1664797129163.0,7699.0
481,1664797129163.0,7699.0
482,1664797129163.0,7699.0
483,1664797129163.0,7699.0
484,1664797129163.0,7699.0
485,1664797139163.0,7556.0
486,1664797139163.0,7556.0
487,1664797139163.0,7556.0
488,1664797139163.0,7556.0
489,1664797139163.0,7556.0
490,1664797139163.0,7556.0
491,1664797139163.0,7556.0
492,1664797139163.0,7556.0
493,1664797139163.0,7556.0
494,1664797139163.0,7556.0
495,1664797149163.0,7630.0
496,1664797149163.0,7630.0
497,1664797149163.0,7630.0
498,1664797149163.0,7630.0
499,1664797149163.0,7630.0
500,1664797149163.0,7630.0
501,1664797149163.0,7630.0
502,1664797149163.0,7630.0
503,1664797149163.0,7630.0
504,1664797149163.0,7630.0
505,1664797159163.0,7699.0
506,1664797159163.0,7699.0
507,1664797159163.0,7699.0
508,1664797159163.0,7699.0
509,1664797159163.0,7699.0
510,1664797159163.0,7699.0
511,1664797159163.0,7699.0
512,1664797159163.0,7699.0
513,1664797159163.0,7699.0
514,1664797159163.0,7699.0
515,1664797169163.0,8485.0
516,1664797169163.0,8485.0
517,1664797169163.0,8485.0
518,1664797169163.0,8485.0
519,1664797169163.0,8485.0
520,1664797169163.0,8485.0
521,1664797169163.0,8485.0
522,1664797169163.0,8485.0
523,1664797169163.0,8485.0
524,1664797169163.0,8485.0
525,1664797180163.0,7751.0
526,1664797180163.0,7751.0
527,1664797180163.0,7751.0
528,1664797180163.0,7751.0
529,1664797180163.0,7751.0
530,1664797180163.0,7751.0
531,1664797180163.0,7751.0
532,1664797180163.0,7751.0
533,1664797180163.0,7751.0
534,1664797180163.0,7751.0
535,1664797190163.0,7708.0
536,1664797190163.0,7708.0
537,1664797190163.0,7708.0
538,1664797190163.0,7708.0
539,1664797190163.0,7708.0
540,1664797190163.0,7708.0
541,1664797190163.0,7708.0
542,1664797190163.0,7708.0
543,1664797190163.0,7708.0
544,1664797190163.0,7708.0
545,1664797200163.0,7708.0
546,1664797200163.0,7708.0
547,1664797200163.0,7708.0
548,1664797200163.0,7708.0
549,1664797200163.0,7708.0
550,1664797200163.0,7708.0
551,1664797200163.0,7708.0
552,1664797200163.0,7708.0
553,1664797200163.0,7708.0
554,1664797210163.0,7712.0
555,1664797210163.0,7712.0
556,1664797210163.0,7712.0
557,1664797210163.0,7712.0
558,1664797210163.0,7712.0
559,1664797210163.0,7712.0
560,1664797210163.0,7712.0
561,1664797210163.0,7712.0
562,1664797210163.0,7712.0
563,1664797210163.0,7712.0
564,1664797220163.0,7723.0
565,1664797220163.0,7723.0
566,1664797220163.0,7723.0
567,1664797220163.0,7723.0
568,1664797220163.0,7723.0
569,1664797220163.0,7723.0
570,1664797220163.0,7723.0
571,1664797220163.0,7723.0
572,1664797220163.0,7723.0
573,1664797220163.0,7723.0
574,1664797230163.0,7714.0
575,1664797230163.0,7714.0
576,1664797230163.0,7714.0
577,1664797230163.0,7714.0
578,1664797230163.0,7714.0
579,1664797230163.0,7714.0
580,1664797230163.0,7714.0
581,1664797230163.0,7714.0
582,1664797230163.0,7714.0
583,1664797230163.0,7714.0
584,1664797240163.0,7733.0
585,1664797240163.0,7733.0
586,1664797240163.0,7733.0
587,1664797240163.0,7733.0
588,1664797240163.0,7733.0
589,1664797240163.0,7733.0
590,1664797240163.0,7733.0
591,1664797240163.0,7733.0
592,1664797240163.0,7733.0
593,1664797240163.0,7733.0
594,1664797250163.0,7736.0
595,1664797250163.0,7736.0
596,1664797250163.0,7736.0
597,1664797250163.0,7736.0
598,1664797250163.0,7736.0
599,1664797250163.0,7736.0
600,1664797250163.0,7736.0
601,1664797250163.0,7736.0
602,1664797250163.0,7736.0
603,1664797260163.0,7728.0
604,1664797260163.0,7728.0
605,1664797260163.0,7728.0
606,1664797260163.0,7728.0
607,1664797260163.0,7728.0
608,1664797260163.0,7728.0
609,1664797260163.0,7728.0
610,1664797260163.0,7728.0
611,1664797260163.0,7728.0
612,1664797260163.0,7728.0
613,1664797270163.0,7728.0
614,1664797270163.0,7728.0
615,1664797270163.0,7728.0
616,1664797270163.0,7728.0
617,1664797270163.0,7728.0
618,1664797270163.0,7728.0
619,1664797270163.0,7728.0
620,1664797270163.0,7728.0
621,1664797270163.0,7728.0
622,1664797270163.0,7728.0
623,1664797280163.0,7733.0
624,1664797280163.0,7733.0
625,1664797280163.0,7733.0
626,1664797280163.0,7733.0
627,1664797280163.0,7733.0
628,1664797280163.0,7733.0
629,1664797280163.0,7733.0
630,1664797280163.0,7733.0
631,1664797280163.0,7733.0
632,1664797280163.0,7733.0
633,1664797290163.0,7718.0
634,1664797290163.0,7718.0
635,1664797290163.0,7718.0
636,1664797290163.0,7718.0
637,1664797290163.0,7718.0
638,1664797290163.0,7718.0
639,1664797290163.0,7718.0
640,1664797290163.0,7718.0
641,1664797290163.0,7718.0
642,1664797290163.0,7718.0
643,1664797300163.0,7728.0
644,1664797300163.0,7728.0
645,1664797300163.0,7728.0
646,1664797300163.0,7728.0
647,1664797300163.0,7728.0
648,1664797300163.0,7728.0
649,1664797300163.0,7728.0
650,1664797300163.0,7728.0
651,1664797300163.0,7728.0
652,1664797310163.0,7724.0
653,1664797310163.0,7724.0
654,1664797310163.0,7724.0
655,1664797310163.0,7724.0
656,1664797310163.0,7724.0
657,1664797310163.0,7724.0
658,1664797310163.0,7724.0
659,1664797310163.0,7724.0
660,1664797310163.0,7724.0
661,1664797310163.0,7724.0
662,1664797320163.0,7732.0
663,1664797320163.0,7732.0
664,1664797320163.0,7732.0
665,1664797320163.0,7732.0
666,1664797320163.0,7732.0
667,1664797320163.0,7732.0
668,1664797320163.0,7732.0
669,1664797320163.0,7732.0
670,1664797320163.0,7732.0
671,1664797320163.0,7732.0
672,1664797330163.0,7723.0
673,1664797330163.0,7723.0
674,1664797330163.0,7723.0
675,1664797330163.0,7723.0
676,1664797330163.0,7723.0
677,1664797330163.0,7723.0
678,1664797330163.0,7723.0
679,1664797330163.0,7723.0
680,1664797330163.0,7723.0
681,1664797330163.0,7723.0
682,1664797340163.0,7766.0
683,1664797340163.0,7766.0
684,1664797340163.0,7766.0
685,1664797340163.0,7766.0
686,1664797340163.0,7766.0
687,1664797340163.0,7766.0
688,1664797340163.0,7766.0
689,1664797340163.0,7766.0
690,1664797340163.0,7766.0
691,1664797340163.0,7766.0
692,1664797350163.0,7758.0
693,1664797350163.0,7758.0
694,1664797350163.0,7758.0
695,1664797350163.0,7758.0
696,1664797350163.0,7758.0
697,1664797350163.0,7758.0
698,1664797350163.0,7758.0
699,1664797350163.0,7758.0
700,1664797350163.0,7758.0
701,1664797360163.0,7741.0
702,1664797360163.0,7741.0
703,1664797360163.0,7741.0
704,1664797360163.0,7741.0
705,1664797360163.0,7741.0
706,1664797360163.0,7741.0
707,1664797360163.0,7741.0
708,1664797360163.0,7741.0
709,1664797360163.0,7741.0
710,1664797360163.0,7741.0
711,1664797370163.0,7733.0
712,1664797370163.0,7733.0
713,1664797370163.0,7733.0
714,1664797370163.0,7733.0
715,1664797370163.0,7733.0
716,1664797370163.0,7733.0
717,1664797370163.0,7733.0
718,1664797370163.0,7733.0
719,1664797370163.0,7733.0
720,1664797370163.0,7733.0
721,1664797380163.0,7720.0
722,1664797380163.0,7720.0
723,1664797380163.0,7720.0
724,1664797380163.0,7720.0
725,1664797380163.0,7720.0
726,1664797380163.0,7720.0
727,1664797380163.0,7720.0
728,1664797380163.0,7720.0
729,1664797380163.0,7720.0
730,1664797380163.0,7720.0
731,1664797390163.0,7722.0
732,1664797390163.0,7722.0
733,1664797390163.0,7722.0
734,1664797390163.0,7722.0
735,1664797390163.0,7722.0
736,1664797390163.0,7722.0
737,1664797390163.0,7722.0
738,1664797390163.0,7722.0
739,1664797390163.0,7722.0
740,1664797400163.0,7730.0
741,1664797400163.0,7730.0
742,1664797400163.0,7730.0
743,1664797400163.0,7730.0
744,1664797400163.0,7730.0
745,1664797400163.0,7730.0
746,1664797400163.0,7730.0
747,1664797400163.0,7730.0
748,1664797400163.0,7730.0
749,1664797400163.0,7730.0
750,1664797410163.0,7731.0
751,1664797410163.0,7731.0
752,1664797410163.0,7731.0
753,1664797410163.0,7731.0
754,1664797410163.0,7731.0
755,1664797410163.0,7731.0
756,1664797410163.0,7731.0
757,1664797410163.0,7731.0
758,1664797410163.0,7731.0
759,1664797410163.0,7731.0
760,1664797420163.0,7688.0
761,1664797420163.0,7688.0
762,1664797420163.0,7688.0
763,1664797420163.0,7688.0
764,1664797420163.0,7688.0
765,1664797420163.0,7688.0
766,1664797420163.0,7688.0
767,1664797420163.0,7688.0
768,1664797420163.0,7688.0
769,1664797420163.0,7688.0
770,1664797430163.0,7733.0
771,1664797430163.0,7733.0
772,1664797430163.0,7733.0
773,1664797430163.0,7733.0
774,1664797430163.0,7733.0
775,1664797430163.0,7733.0
776,1664797430163.0,7733.0
777,1664797430163.0,7733.0
778,1664797430163.0,7733.0
779,1664797430163.0,7733.0
780,1664797440163.0,7720.0
781,1664797440163.0,7720.0
782,1664797440163.0,7720.0
783,1664797440163.0,7720.0
784,1664797440163.0,7720.0
785,1664797440163.0,7720.0
786,1664797440163.0,7720.0
787,1664797440163.0,7720.0
788,1664797440163.0,7720.0
789,1664797450163.0,7717.0
790,1664797450163.0,7717.0
791,1664797450163.0,7717.0
792,1664797450163.0,7717.0
793,1664797450163.0,7717.0
794,1664797450163.0,7717.0
795,1664797450163.0,7717.0
796,1664797450163.0,7717.0
797,1664797450163.0,7717.0
798,1664797450163.0,7717.0
799,1664797460163.0,7731.0
800,1664797460163.0,7731.0
801,1664797460163.0,7731.0
802,1664797460163.0,7731.0
803,1664797460163.0,7731.0
804,1664797460163.0,7731.0
805,1664797460163.0,7731.0
806,1664797460163.0,7731.0
807,1664797460163.0,7731.0
808,1664797460163.0,7731.0
809,1664797470163.0,7715.0
810,1664797470163.0,7715.0
811,1664797470163.0,7715.0
812,1664797470163.0,7715.0
813,1664797470163.0,7715.0
814,1664797470163.0,7715.0
815,1664797470163.0,7715.0
816,1664797470163.0,7715.0
817,1664797470163.0,7715.0
818,1664797470163.0,7715.0
819,1664797480163.0,7702.0
820,1664797480163.0,7702.0
821,1664797480163.0,7702.0
822,1664797480163.0,7702.0
823,1664797480163.0,7702.0
824,1664797480163.0,7702.0
825,1664797480163.0,7702.0
826,1664797480163.0,7702.0
827,1664797480163.0,7702.0
828,1664797480163.0,7702.0
829,1664797490163.0,7714.0
830,1664797490163.0,7714.0
831,1664797490163.0,7714.0
832,1664797490163.0,7714.0
833,1664797490163.0,7714.0
834,1664797490163.0,7714.0
835,1664797490163.0,7714.0
836,1664797490163.0,7714.0
837,1664797490163.0,7714.0
838,1664797500163.0,7704.0
839,1664797500163.0,7704.0
840,1664797500163.0,7704.0
841,1664797500163.0,7704.0
842,1664797500163.0,7704.0
843,1664797500163.0,7704.0
844,1664797500163.0,7704.0
845,1664797500163.0,7704.0
846,1664797500163.0,7704.0
847,1664797509163.0,7698.0
848,1664797509163.0,7698.0
849,1664797509163.0,7698.0
850,1664797509163.0,7698.0
851,1664797509163.0,7698.0
852,1664797509163.0,7698.0
853,1664797509163.0,7698.0
854,1664797509163.0,7698.0
855,1664797509163.0,7698.0
856,1664797509163.0,7698.0
857,1664797519163.0,7709.0
858,1664797519163.0,7709.0
859,1664797519163.0,7709.0
860,1664797519163.0,7709.0
861,1664797519163.0,7709.0
862,1664797519163.0,7709.0
863,1664797519163.0,7709.0
864,1664797519163.0,7709.0
865,1664797519163.0,7709.0
866,1664797519163.0,7709.0
867,1664797529163.0,7724.0
868,1664797529163.0,7724.0
869,1664797529163.0,7724.0
870,1664797529163.0,7724.0
871,1664797529163.0,7724.0
872,1664797529163.0,7724.0
873,1664797529163.0,7724.0
874,1664797529163.0,7724.0
875,1664797529163.0,7724.0
876,1664797529163.0,7724.0
877,1664797539163.0,7725.0
878,1664797539163.0,7725.0
879,1664797539163.0,7725.0
880,1664797539163.0,7725.0
881,1664797539163.0,7725.0
882,1664797539163.0,7725.0
883,1664797539163.0,7725.0
884,1664797539163.0,7725.0
885,1664797539163.0,7725.0
886,1664797539163.0,7725.0
887,1664797549163.0,7738.0
888,1664797549163.0,7738.0
889,1664797549163.0,7738.0
890,1664797549163.0,7738.0
891,1664797549163.0,7738.0
892,1664797549163.0,7738.0
893,1664797549163.0,7738.0
894,1664797549163.0,7738.0
895,1664797549163.0,7738.0
896,1664797559163.0,7754.0
897,1664797559163.0,7754.0
898,1664797559163.0,7754.0
899,1664797559163.0,7754.0
900,1664797559163.0,7754.0
901,1664797559163.0,7754.0
902,1664797559163.0,7754.0
903,1664797559163.0,7754.0
904,1664797559163.0,7754.0
905,1664797559163.0,7754.0
906,1664797569163.0,7717.0
907,1664797569163.0,7717.0
908,1664797569163.0,7717.0
909,1664797569163.0,7717.0
910,1664797569163.0,7717.0
911,1664797569163.0,7717.0
912,1664797569163.0,7717.0
913,1664797569163.0,7717.0
914,1664797569163.0,7717.0
915,1664797569163.0,7717.0
916,1664797579163.0,7724.0
917,1664797579163.0,7724.0
918,1664797579163.0,7724.0
919,1664797579163.0,7724.0
920,1664797579163.0,7724.0
921,1664797579163.0,7724.0
922,1664797579163.0,7724.0
923,1664797579163.0,7724.0
924,1664797579163.0,7724.0
925,1664797579163.0,7724.0
926,1664797589163.0,7736.0
927,1664797589163.0,7736.0
928,1664797589163.0,7736.0
929,1664797589163.0,7736.0
930,1664797589163.0,7736.0
931,1664797589163.0,7736.0
